study_id	pos_id	gene	overall_l2g	l2g_share	rank
GCST009879	12-111803962-G-A	HECTD4	0.04028499126434326	0.05783521669141194	5
GCST009879	12-111803962-G-A	NAA25	0.03192158415913582	0.04582827695958445	6
GCST009879	12-111803962-G-A	MAPKAPK5	0.023536615073680878	0.033790381733892566	7
GCST009879	12-111803962-G-A	ERP29	0.0193533543497324	0.027784676312271266	8
GCST009879	12-111803962-G-A	TMEM116	0.01865645870566368	0.026784176887521733	9
GCST009879	12-111803962-G-A	ATXN2	0.013530086725950241	0.019424492176607286	10
GCST009879	12-111803962-G-A	SH2B3	0.010149810463190079	0.014571592771696437	11
GCST009879	12-111803962-G-A	PHETA1	0.009434297680854797	0.013544365620515109	12
GCST009879	12-111803962-G-A	CUX2	0.009433727711439133	0.013543547342947512	13
GCST009890	19-044908684-T-C	APOE	0.6780295372009277	0.6255276122444461	1
GCST009890	19-044908684-T-C	APOC1	0.06697848439216614	0.06179213310756966	2
GCST009890	19-044908684-T-C	TOMM40	0.039840783923864365	0.03675578875328042	3
GCST009890	19-044908684-T-C	APOC4	0.022349653765559196	0.020619050922434073	4
GCST009890	19-044908684-T-C	APOC4-APOC2	0.022349653765559196	0.020619050922434073	4
GCST009890	19-044908684-T-C	NKPD1	0.021756978705525398	0.02007226852609444	6
GCST009890	19-044908684-T-C	NECTIN2	0.018510542809963226	0.017077214206722105	7
GCST009890	19-044908684-T-C	APOC2	0.016068128868937492	0.014823923934222329	8
GCST009890	19-044908684-T-C	CLPTM1	0.014721550047397614	0.013581614877283462	9
GCST009890	19-044908684-T-C	BCAM	0.013635084964334965	0.012579278147233685	10
GCST009890	19-044908684-T-C	CBLC	0.010718291625380516	0.009888341141363987	11
GCST009890	19-044908684-T-C	RELB	0.010398853570222855	0.009593638163190385	12
GCST009890	19-044908684-T-C	CLASRP	0.009425652213394642	0.008695794798603445	13
GCST009890	19-044908684-T-C	BCL3	0.009296823292970657	0.008576941500097418	14
GCST009890	19-044908684-T-C	MARK4	0.008835767395794392	0.008151586587592442	15
GCST009890	19-044908684-T-C	PPP1R37	0.008741697296500206	0.008064800627148875	16
GCST009890	19-044908684-T-C	ZNF296	0.0086278161033988	0.00795973760718908	17
GCST009890	19-044908684-T-C	KLC3	0.008536037988960743	0.007875066156122603	18
GCST009890	19-044908684-T-C	CEACAM16	0.007725833915174007	0.007127598690621386	19
GCST009890	19-044908684-T-C	CKM	0.007341158576309681	0.00677270995346919	20
GCST009890	19-044908684-T-C	GEMIN7	0.00698879873380065	0.0064476344238021295	21
GCST009890	19-044908684-T-C	PVR	0.006749460007995367	0.006226828436073839	22
GCST009890	19-044908684-T-C	ERCC2	0.006705346051603556	0.0061861303598184265	23
GCST009890	19-044908684-T-C	PPP1R13L	0.006698848679661751	0.006180136099489593	24
GCST009890	19-044908684-T-C	TRAPPC6A	0.005732355173677206	0.005288481176100735	25
GCST009890	19-044908684-T-C	CEACAM19	0.005676239728927612	0.005236710923864886	26
GCST009890	19-044908684-T-C	ZNF229	0.00524313235655427	0.004837140395411819	27
GCST009890	19-044908684-T-C	IGSF23	0.00524313235655427	0.004837140395411819	27
GCST009890	19-044908684-T-C	CD3EAP	0.00524313235655427	0.004837140395411819	27
GCST009890	19-044908684-T-C	ZNF180	0.00524313235655427	0.004837140395411819	27
GCST009890	19-044908684-T-C	EXOC3L2	0.00524313235655427	0.004837140395411819	27
GCST009890	19-044908684-T-C	CEACAM20	0.00524313235655427	0.004837140395411819	27
GCST009890	19-044908684-T-C	BLOC1S3	0.00524313235655427	0.004837140395411819	27
GCST009890	19-044908684-T-C	ERCC1	0.00479092076420784	0.004419944945848542	34
GCST009920	2-027508073-T-C	GCKR	0.5099335312843323	0.4394771639397917	1
GCST009920	2-027508073-T-C	FNDC4	0.07500341534614563	0.06464036239998304	2
GCST009920	2-027508073-T-C	C2orf16	0.07163739204406738	0.061739414955270355	3
GCST009920	2-027508073-T-C	KRTCAP3	0.05397116020321846	0.04651408657303052	4
GCST009920	2-027508073-T-C	SNX17	0.0323968380689621	0.027920639929884118	5
GCST009920	2-027508073-T-C	IFT172	0.028893262147903442	0.024901145201705395	6
GCST009920	2-027508073-T-C	ZNF512	0.026850540190935135	0.023140661536108966	7
GCST009920	2-027508073-T-C	PPM1G	0.021791942417621613	0.01878099882216914	8
GCST009920	2-027508073-T-C	ZNF513	0.021365607157349586	0.018413569344448814	9
GCST009920	2-027508073-T-C	CCDC121	0.018755963072180748	0.016164493904060155	10
GCST009920	2-027508073-T-C	NRBP1	0.016486095264554024	0.01420824861832349	11
GCST009920	2-027508073-T-C	GPN1	0.014857220463454723	0.012804431779299106	12
GCST009920	2-027508073-T-C	GTF3C2	0.014375916682183743	0.012389628657304513	13
GCST009920	2-027508073-T-C	MPV17	0.01260379422456026	0.010862356367779139	14
GCST009920	2-027508073-T-C	SLC4A1AP	0.012418684549629688	0.010702822879656852	15
GCST009920	2-027508073-T-C	EIF2B4	0.012090004980564117	0.010419556226267572	16
GCST009920	2-027508073-T-C	SUPT7L	0.011854215525090694	0.01021634526871909	17
GCST009920	2-027508073-T-C	EMILIN1	0.01167241856455803	0.010059666784708552	18
GCST009920	2-027508073-T-C	RBKS	0.01091010496020317	0.009402680333884647	19
GCST009920	2-027508073-T-C	ATRAID	0.010394561104476452	0.008958368011392893	20
GCST009920	2-027508073-T-C	CAD	0.010336436331272125	0.008908274207170715	21
GCST009920	2-027508073-T-C	SLC5A6	0.010280782356858253	0.008860309817035821	22
GCST009920	2-027508073-T-C	TCF23	0.010191179811954498	0.008783087453923298	23
GCST009920	2-027508073-T-C	AGBL5	0.010085362941026688	0.008691891061689175	24
GCST009920	2-027508073-T-C	KHK	0.009952127002179623	0.008577064032386185	25
GCST009920	2-027508073-T-C	MRPL33	0.009708916768431664	0.008367457608781362	26
GCST009920	2-027508073-T-C	TMEM214	0.00965937227010727	0.008324758562186828	27
GCST009920	2-027508073-T-C	MAPRE3	0.009629035368561745	0.008298613241991139	28
GCST009920	2-027508073-T-C	PREB	0.009543083608150482	0.008224537242701514	29
GCST009920	2-027508073-T-C	UCN	0.00948073249310255	0.008170801040768031	30
GCST009920	2-027508073-T-C	CGREF1	0.00925928633660078	0.007979951600881913	31
GCST009920	2-027508073-T-C	BABAM2	0.009245775640010834	0.00796830764680569	32
GCST009920	2-027508073-T-C	SLC30A3	0.009204749949276447	0.007932950383345865	33
GCST009920	2-027508073-T-C	DNAJC5G	0.009204749949276447	0.007932950383345865	33
GCST009920	2-027508073-T-C	TRIM54	0.009204749949276447	0.007932950383345865	33
GCST009920	2-027508073-T-C	OST4	0.009023199789226055	0.007776484599950904	36
GCST009920	2-027508073-T-C	ABHD1	0.009023199789226055	0.007776484599950904	36
GCST009920	2-027508073-T-C	PRR30	0.009023199789226055	0.007776484599950904	36
GCST010002	14-032834334-C-T	AKAP6	0.37646397948265076	0.6336324628393423	1
GCST010002	14-032834334-C-T	NPAS3	0.2176722139120102	0.3663675371606578	2
GCST010002	18-079396537-C-G	NFATC1	0.8280825614929199	0.9322335610883552	1
GCST010002	18-079396537-C-G	ATP9B	0.01968308910727501	0.022158703859930615	2
GCST010002	18-079396537-C-G	CTDP1	0.015732871368527412	0.017711652658866834	3
GCST010002	18-079396537-C-G	KCNG2	0.014682971872389317	0.01652970342870175	4
GCST010002	18-079396537-C-G	SALL3	0.010096504352986813	0.011366378964145654	5
GCST010002	19-044908684-T-C	APOE	0.639816164970398	0.5927489209151261	1
GCST010002	19-044908684-T-C	APOC1	0.08437256515026093	0.07816580712675837	2
GCST010002	19-044908684-T-C	TOMM40	0.0574178472161293	0.05319397796116151	3
GCST010002	19-044908684-T-C	NECTIN2	0.024500198662281036	0.022697873411724762	4
GCST010002	19-044908684-T-C	APOC4-APOC2	0.021317025646567345	0.019748866378997268	5
GCST010002	19-044908684-T-C	APOC4	0.021317025646567345	0.019748866378997268	5
GCST010002	19-044908684-T-C	NKPD1	0.021024411544203758	0.019477778052511194	7
GCST010002	19-044908684-T-C	APOC2	0.015609769150614738	0.014461456784526849	8
GCST010002	19-044908684-T-C	CLPTM1	0.014210603199899197	0.013165218657273225	9
GCST010002	19-044908684-T-C	BCAM	0.01323050819337368	0.012257223065228154	10
GCST010002	19-044908684-T-C	CBLC	0.012022198177874088	0.011137800804536352	11
GCST010002	19-044908684-T-C	BCL3	0.011351601220667362	0.010516535440333425	12
GCST010002	19-044908684-T-C	RELB	0.010026559233665466	0.009288968443805685	13
GCST010002	19-044908684-T-C	CLASRP	0.009077532216906548	0.008409755365265888	14
GCST010002	19-044908684-T-C	MARK4	0.0083411680534482	0.007727560873804893	15
GCST010002	19-044908684-T-C	PPP1R37	0.008320722728967667	0.007708619583029351	16
GCST010002	19-044908684-T-C	KLC3	0.008257055655121803	0.007649636094667964	17
GCST010002	19-044908684-T-C	ZNF296	0.008138985373079777	0.007540251499366603	18
GCST010002	19-044908684-T-C	CEACAM16	0.007287731859833002	0.00675161934371361	19
GCST010002	19-044908684-T-C	CKM	0.007037502713501453	0.006519797979093351	20
GCST010002	19-044908684-T-C	GEMIN7	0.006596898660063744	0.00611160638981377	21
GCST010002	19-044908684-T-C	ERCC2	0.006562806200236082	0.006080021897453963	22
GCST010002	19-044908684-T-C	PVR	0.006442044395953417	0.005968143778245103	23
GCST010002	19-044908684-T-C	PPP1R13L	0.006435872986912727	0.00596242636088419	24
GCST010002	19-044908684-T-C	CEACAM19	0.005783568602055311	0.005358107899736327	25
GCST010002	19-044908684-T-C	TRAPPC6A	0.005455503705888987	0.005054176670987646	26
GCST010002	19-044908684-T-C	CEACAM20	0.005261990241706371	0.004874898773121311	27
GCST010002	19-044908684-T-C	EXOC3L2	0.004945112857967615	0.004581332061998521	28
GCST010002	19-044908684-T-C	ZNF229	0.004945112857967615	0.004581332061998521	28
GCST010002	19-044908684-T-C	BLOC1S3	0.004945112857967615	0.004581332061998521	28
GCST010002	19-044908684-T-C	IGSF23	0.004945112857967615	0.004581332061998521	28
GCST010002	19-044908684-T-C	ZNF180	0.004945112857967615	0.004581332061998521	28
GCST010002	19-044908684-T-C	CD3EAP	0.004945112857967615	0.004581332061998521	28
GCST010002	19-044908684-T-C	ERCC1	0.004518488422036171	0.004186091697844721	34
GCST010002	2-027508073-T-C	GCKR	0.4824730157852173	0.3638389140558511	1
GCST010002	2-027508073-T-C	SNX17	0.093952275812625885	0.0708505820768204	2
GCST010002	2-027508073-T-C	C2orf16	0.08033972978591919	0.06058519147081586	3
GCST010002	2-027508073-T-C	FNDC4	0.07250769436359406	0.054678955951575355	4
GCST010002	2-027508073-T-C	ZNF513	0.060009486973285675	0.045253901998798536	5
GCST010002	2-027508073-T-C	KRTCAP3	0.05302651971578598	0.03998795936422167	6
GCST010002	2-027508073-T-C	IFT172	0.04731256142258644	0.03567899220473262	7
GCST010002	2-027508073-T-C	EIF2B4	0.04136830195784569	0.031196352061640585	8
GCST010002	2-027508073-T-C	ZNF512	0.031829431653022766	0.02400297108596465	9
GCST010002	2-027508073-T-C	PPM1G	0.030572989955544472	0.023055472743407603	10
GCST010002	2-027508073-T-C	CCDC121	0.020875325426459312	0.01574234306423188	11
GCST010002	2-027508073-T-C	NRBP1	0.01884893886744976	0.014214219706104793	12
GCST010002	2-027508073-T-C	GTF3C2	0.01843351684510708	0.013900944781831447	13
GCST010002	2-027508073-T-C	GPN1	0.015300663188099861	0.011538420795684132	14
GCST010002	2-027508073-T-C	MPV17	0.015224168077111244	0.011480734879162182	15
GCST010002	2-027508073-T-C	UCN	0.013060031458735466	0.0098487324845477	16
GCST010002	2-027508073-T-C	ATRAID	0.01269702147692442	0.00957498213322782	17
GCST010002	2-027508073-T-C	SLC4A1AP	0.012644680216908455	0.009535510936743328	18
GCST010002	2-027508073-T-C	CAD	0.012267692014575005	0.009251219435122995	19
GCST010002	2-027508073-T-C	SUPT7L	0.012053489685058594	0.0090896867889238165	20
GCST010002	2-027508073-T-C	EMILIN1	0.011668524704873562	0.008799379899714478	21
GCST010002	2-027508073-T-C	SLC5A6	0.011581351980566978	0.008733641861918977	22
GCST010002	2-027508073-T-C	TRIM54	0.01122776698321104	0.008466999008836195	23
GCST010002	2-027508073-T-C	SLC30A3	0.01095016859471798	0.008257658604485098	24
GCST010002	2-027508073-T-C	DNAJC5G	0.010930190794169903	0.008242593096117119	25
GCST010002	2-027508073-T-C	RBKS	0.010839900933206081	0.008174504386720873	26
GCST010002	2-027508073-T-C	TCF23	0.010232541710138321	0.007716487227350547	27
GCST010002	2-027508073-T-C	AGBL5	0.010082149878144264	0.007603074872575567	28
GCST010002	2-027508073-T-C	KHK	0.00994880124926567	0.007502515009672016	29
GCST010002	2-027508073-T-C	MRPL33	0.009815956465899944	0.007402335102948927	30
GCST010002	2-027508073-T-C	MAPRE3	0.009584719315171242	0.00722795628577596	31
GCST010002	2-027508073-T-C	PREB	0.009489468298852444	0.007156126307297795	32
GCST010002	2-027508073-T-C	TMEM214	0.009446234442293644	0.007123523117261976	33
GCST010002	2-027508073-T-C	CGREF1	0.009256190620362759	0.006980208702710058	34
GCST010002	2-027508073-T-C	BABAM2	0.00916233379393816	0.006909430100206293	35
GCST010002	2-027508073-T-C	PRR30	0.009087394922971725	0.006852917763679815	36
GCST010002	2-027508073-T-C	ABHD1	0.009019180200994015	0.00680147619170589	37
GCST010002	2-027508073-T-C	OST4	0.00894174911081791	0.006743084441613949	38
GCST010050	16-081501185-T-C	CMIP	0.9028542041778564	0.8765565847400938	1
GCST010050	16-081501185-T-C	GAN	0.03951622173190117	0.038365224642985724	2
GCST010050	16-081501185-T-C	PLCG2	0.01632816158235073	0.015852567873616812	3
GCST010050	16-081501185-T-C	BCO1	0.013362155295908451	0.012972953060138761	4
GCST010050	16-081501185-T-C	GCSH	0.010238956660032272	0.009940724471004074	5
GCST010050	16-081501185-T-C	CENPN	0.010007394477725029	0.009715907047837691	6
GCST010050	16-081501185-T-C	SDR42E1	0.009467813186347485	0.009192042251316927	7
GCST010050	16-081501185-T-C	C16orf46	0.009450357407331467	0.00917509491035373	8
GCST010050	16-081501185-T-C	ATMIN	0.009387893602252007	0.00911445050132627	9
GCST010050	16-081501185-T-C	CMC2	0.009387893602252007	0.00911445050132627	9
GCST010069	1-109928142-G-A	CSF1	0.8035709261894226	0.7369729930229365	1
GCST010069	1-109928142-G-A	STRIP1	0.021209217607975006	0.019451451105063453	2
GCST010069	1-109928142-G-A	AHCYL1	0.020946308970451355	0.019210331672823426	3
GCST010069	1-109928142-G-A	EPS8L3	0.019666777923703194	0.018036844934497257	4
GCST010069	1-109928142-G-A	ALX3	0.017971931025385857	0.016482462675682017	5
GCST010069	1-109928142-G-A	GSTM3	0.01724974438548088	0.015820129044404663	6
GCST010069	1-109928142-G-A	UBL4B	0.01701931469142437	0.015608796782652132	7
GCST010069	1-109928142-G-A	GSTM1	0.012981281615793705	0.011905425711494635	8
GCST010069	1-109928142-G-A	GSTM5	0.012882574461400509	0.011814899157291274	9
GCST010069	1-109928142-G-A	GSTM2	0.01239736843854189	0.011369905786768832	10
GCST010069	1-109928142-G-A	SLC6A17	0.01211875956505537	0.011114387314554088	11
GCST010069	1-109928142-G-A	KCNC4	0.010080565698444843	0.00924511381885911	12
GCST010069	1-109928142-G-A	ATXN7L2	0.009775448590517044	0.008965284047866317	13
GCST010069	1-109928142-G-A	SLC16A4	0.009678622707724571	0.00887648285021468	14
GCST010069	1-109928142-G-A	AMPD2	0.009631669148802757	0.008833420683921804	15
GCST010069	1-109928142-G-A	GSTM4	0.009612507186830044	0.00881584681706454	16
GCST010069	1-109928142-G-A	CYB561D1	0.009222536347806454	0.008458195778356933	17
GCST010069	1-109928142-G-A	GPR61	0.009222536347806454	0.008458195778356933	17
GCST010069	1-109928142-G-A	AMIGO1	0.009222536347806454	0.008458195778356933	17
GCST010069	1-109928142-G-A	GNAT2	0.009222536347806454	0.008458195778356933	17
GCST010069	1-109928142-G-A	SYPL2	0.009222536347806454	0.008458195778356933	17
GCST010069	1-109928142-G-A	LAMTOR5	0.009222536347806454	0.008458195778356933	17
GCST010069	1-109928142-G-A	GNAI3	0.009119310416281223	0.008363524951881814	23
GCST010069	1-109928142-G-A	RBM15	0.009119310416281223	0.008363524951881814	23
GCST010083	20-044413724-C-T	HNF4A	0.9173392653465271	0.7386157494355485	1
GCST010083	20-044413724-C-T	R3HDML	0.06885027885437012	0.05543630610388938	2
GCST010083	20-044413724-C-T	TTPAL	0.06417635828256607	0.05167299685031548	3
GCST010083	20-044413724-C-T	FITM2	0.042552996426820755	0.03426247467413439	4
GCST010083	20-044413724-C-T	GDAP1L1	0.028590822592377663	0.023020525397515392	5
GCST010083	20-044413724-C-T	PKIG	0.024815065786242485	0.01998039232090887	6
GCST010083	20-044413724-C-T	SERINC3	0.02187652699649334	0.017614363619830535	7
GCST010083	20-044413724-C-T	OSER1	0.017036084085702896	0.013716975267220424	8
GCST010083	20-044413724-C-T	ADA	0.015311292372643948	0.012328221540124681	9
GCST010083	20-044413724-C-T	JPH2	0.009871075861155987	0.007947912370423514	10
GCST010083	20-044413724-C-T	CCN5	0.00555379455909133	0.004471759015923872	11
GCST010083	20-044413724-C-T	KCNK15	0.005248230881989002	0.004225727746044717	12
GCST010083	20-044413724-C-T	YWHAB	0.00524323433637619	0.004221704668191398	13
GCST010083	20-044413724-C-T	PABPC1L	0.0052388194017112255	0.00421814988709845	14
GCST010083	20-044413724-C-T	RIMS4	0.0051554422825574875	0.004151016978178159	15
GCST010083	20-044413724-C-T	TOX2	0.00511160958558321	0.004115724124652253	16
GCST010084	12-065965972-C-A	HMGA2	0.7985739707946777	0.7903941866107618	1
GCST010084	12-065965972-C-A	LLPH	0.0694362074136734	0.06872497312359471	2
GCST010084	12-065965972-C-A	TMBIM4	0.06887070834636688	0.06816526645686215	3
GCST010084	12-065965972-C-A	IRAK3	0.02829396352171898	0.028004148772203738	4
GCST010084	12-065965972-C-A	HELB	0.017171936109662056	0.01699604416159712	5
GCST010084	12-065965972-C-A	MSRB3	0.014726309105753899	0.014575467687530822	6
GCST010084	12-065965972-C-A	GRIP1	0.013275898061692715	0.013139913187449632	7
GCST010084	2-104849547-G-A	POU3F3	0.6943270564079285	0.8965816136309153	1
GCST010084	2-104849547-G-A	GPR45	0.023120492696762085	0.029855395175362252	2
GCST010084	2-104849547-G-A	MRPS9	0.02120373398065567	0.027380292690492143	3
GCST010084	2-104849547-G-A	TGFBRAP1	0.018191587179899216	0.023490720169601135	4
GCST010084	2-104849547-G-A	C2orf49	0.017573028802871704	0.022691978333629216	5
GCST010084	4-025407216-G-A	ANAPC4	0.7178257703781128	0.8569752481880887	1
GCST010084	4-025407216-G-A	ZCCHC4	0.05710257217288017	0.06817182243855023	2
GCST010084	4-025407216-G-A	SEPSECS	0.013070029206573963	0.01560363529053764	3
GCST010084	4-025407216-G-A	PI4K2B	0.012645901180803776	0.015097290666052405	4
GCST010084	4-025407216-G-A	SLC34A2	0.01140120904892683	0.013611316781231942	5
GCST010084	4-025407216-G-A	LGI2	0.007559026125818491	0.009024332306739742	6
GCST010084	4-025407216-G-A	SEL1L3	0.006337251979857683	0.007565719025952912	7
GCST010084	4-025407216-G-A	SMIM20	0.005915430374443531	0.0070621279180431516	8
GCST010084	4-025407216-G-A	CCDC149	0.005770001094788313	0.006888507384803314	9
GCST010084	9-131995368-T-G	MED27	0.6556381583213806	0.7785351217276338	1
GCST010084	9-131995368-T-G	NTNG2	0.0801704153418541	0.09519806508353122	2
GCST010084	9-131995368-T-G	RAPGEF1	0.022872282192111015	0.0271596074368438	3
GCST010084	9-131995368-T-G	ENSG00000288701	0.017199810594320297	0.02042385188352257	4
GCST010084	9-131995368-T-G	SETX	0.013916244730353355	0.016524793664963053	5
GCST010084	9-131995368-T-G	POMT1	0.011764457449316978	0.01396966176558928	6
GCST010084	9-131995368-T-G	CFAP77	0.011089962907135487	0.013168735700141317	7
GCST010084	9-131995368-T-G	UCK1	0.010446165688335896	0.012404261058535171	8
GCST010084	9-131995368-T-G	TTF1	0.009833109565079212	0.011676289817862572	9
GCST010084	9-131995368-T-G	PRRT1B	0.009212721139192581	0.010939611861377145	10
GCST010101	19-044908684-T-C	APOE	0.6749160885810852	0.5660897870573592	1
GCST010101	19-044908684-T-C	APOC1	0.1096031442284584	0.0919302734470981	2
GCST010101	19-044908684-T-C	TOMM40	0.07049299031496048	0.05912640482512099	3
GCST010101	19-044908684-T-C	NECTIN2	0.0417354553937912	0.0350058554779506	4
GCST010101	19-044908684-T-C	APOC4	0.027746286243200302	0.023272358648417004	5
GCST010101	19-044908684-T-C	APOC4-APOC2	0.027746286243200302	0.023272358648417004	5
GCST010101	19-044908684-T-C	APOC2	0.02090435102581978	0.01753364576870194	7
GCST010101	19-044908684-T-C	NKPD1	0.020860064774751663	0.017496500418545263	8
GCST010101	19-044908684-T-C	CLPTM1	0.017625439912080765	0.014783440038595793	9
GCST010101	19-044908684-T-C	BCAM	0.01310021337121725	0.01098788000936414	10
GCST010101	19-044908684-T-C	CBLC	0.012960408814251423	0.010870618125670096	11
GCST010101	19-044908684-T-C	BCL3	0.012194925919175148	0.01022856490394175	12
GCST010101	19-044908684-T-C	RELB	0.00975438579916954	0.008181547711414218	13
GCST010101	19-044908684-T-C	CLASRP	0.008919776417315006	0.0074815142476344545	14
GCST010101	19-044908684-T-C	KLC3	0.008319389075040817	0.0069779358791672505	15
GCST010101	19-044908684-T-C	ZNF296	0.008184707723557949	0.0068649711138112765	16
GCST010101	19-044908684-T-C	PPP1R37	0.008070247247815132	0.006768966725360622	17
GCST010101	19-044908684-T-C	MARK4	0.007969871163368225	0.006684775701866633	18
GCST010101	19-044908684-T-C	CEACAM16	0.007106013596057892	0.005960210152755644	19
GCST010101	19-044908684-T-C	CKM	0.006941963918507099	0.005822612533432631	20
GCST010101	19-044908684-T-C	ERCC2	0.006677905097603798	0.005601131664588581	21
GCST010101	19-044908684-T-C	PPP1R13L	0.006435872986912727	0.005398125826795916	22
GCST010101	19-044908684-T-C	GEMIN7	0.0062983897514641285	0.00528281096499928	23
GCST010101	19-044908684-T-C	PVR	0.006291946861892939	0.005277406953971692	24
GCST010101	19-044908684-T-C	TRAPPC6A	0.005647172685712576	0.004736598870908527	25
GCST010101	19-044908684-T-C	CEACAM19	0.005626011174172163	0.004718849530265442	26
GCST010101	19-044908684-T-C	ERCC1	0.005443244241178036	0.0045655527042892125	27
GCST010101	19-044908684-T-C	CEACAM20	0.004998891614377499	0.004192849359177484	28
GCST010101	19-044908684-T-C	ZNF180	0.004945112857967615	0.004147742115063206	29
GCST010101	19-044908684-T-C	IGSF23	0.004945112857967615	0.004147742115063206	29
GCST010101	19-044908684-T-C	BLOC1S3	0.004945112857967615	0.004147742115063206	29
GCST010101	19-044908684-T-C	CD3EAP	0.004945112857967615	0.004147742115063206	29
GCST010101	19-044908684-T-C	EXOC3L2	0.004945112857967615	0.004147742115063206	29
GCST010101	19-044908684-T-C	ZNF229	0.004945112857967615	0.004147742115063206	29
GCST010104_50	17-007634474-T-C	SHBG	0.24314038455486298	0.19262356004712186	1
GCST010104_50	17-007634474-T-C	ATP1B2	0.13053607940673828	0.10341484149559727	2
GCST010104_50	17-007634474-T-C	SAT2	0.10042445361614227	0.07955945207022372	3
GCST010104_50	17-007634474-T-C	TNFSF12	0.049767281860113144	0.03942722646965481	4
GCST010104_50	17-007634474-T-C	FXR2	0.028396595269441605	0.022496687598940874	5
GCST010104_50	17-007634474-T-C	TP53	0.023915378376841545	0.01894652478754188	6
GCST010104_50	17-007634474-T-C	SOX15	0.02290482446551323	0.018145931778791084	7
GCST010104_50	17-007634474-T-C	SENP3	0.02169538475573063	0.01718777510322609	8
GCST010104_50	17-007634474-T-C	TNFSF13	0.020829055458307266	0.016501441429170573	9
GCST010104_50	17-007634474-T-C	MPDU1	0.020205741748213768	0.01600763244682401	10
GCST010104_50	17-007634474-T-C	WRAP53	0.019041981548070908	0.01508566453432329	11
GCST010104_50	17-007634474-T-C	CD68	0.01778239570558071	0.014087780494575595	12
GCST010104_50	17-007634474-T-C	TNFSF12-TNFSF13	0.016794580966234207	0.013305202182427665	13
GCST010104_50	17-007634474-T-C	EFNB3	0.01671122945845127	0.013239168462057277	14
GCST010104_50	17-007634474-T-C	SENP3-EIF4A1	0.016682380810379982	0.013216313643824544	15
GCST010104_50	17-007634474-T-C	DNAH2	0.01662447117269039	0.013170435783619502	16
GCST010104_50	17-007634474-T-C	EIF4A1	0.016611535102128983	0.013160187416326997	17
GCST010104_50	17-007634474-T-C	CHRNB1	0.015382889658212662	0.012186815346211528	18
GCST010104_50	17-007634474-T-C	SLC35G6	0.013468465767800808	0.01067014773920121	19
GCST010104_50	17-007634474-T-C	POLR2A	0.013259069062769413	0.01050425699727807	20
GCST010104_50	17-007634474-T-C	TMEM102	0.01309116743505001	0.010371239977796798	21
GCST010104_50	17-007634474-T-C	ZBTB4	0.012577272020280361	0.009964115655500243	22
GCST010104_50	17-007634474-T-C	KDM6B	0.012493046931922436	0.009897389856762659	23
GCST010104_50	17-007634474-T-C	CLDN7	0.012486906722187996	0.009892525386959958	24
GCST010104_50	17-007634474-T-C	FGF11	0.011538684368133545	0.009141313424008502	25
GCST010104_50	17-007634474-T-C	NEURL4	0.011166799813508987	0.008846694630139823	26
GCST010104_50	17-007634474-T-C	ACADVL	0.011114169843494892	0.008804999490898151	27
GCST010104_50	17-007634474-T-C	DLG4	0.010864850133657455	0.008607480472464724	28
GCST010104_50	17-007634474-T-C	GPS2	0.010840791277587414	0.008588420280076869	29
GCST010104_50	17-007634474-T-C	ALOX15B	0.010746689513325691	0.008513869863978807	30
GCST010104_50	17-007634474-T-C	YBX2	0.01074607577174902	0.008513383638345563	31
GCST010104_50	17-007634474-T-C	RNF227	0.010727149434387684	0.008498389590820847	32
GCST010104_50	17-007634474-T-C	HES7	0.010679399594664574	0.008460560646295716	33
GCST010104_50	17-007634474-T-C	ELP5	0.010502824559807777	0.008320672277311559	34
GCST010104_50	17-007634474-T-C	EIF5A	0.010455070994794369	0.00828284038149275	35
GCST010104_50	17-007634474-T-C	PLSCR3	0.010415860451757908	0.008251776539898144	36
GCST010104_50	17-007634474-T-C	DVL2	0.010377421975135803	0.008221324353918043	37
GCST010104_50	17-007634474-T-C	CHD3	0.01034178864210844	0.008193094492076534	38
GCST010104_50	17-007634474-T-C	TNK1	0.010287728160619736	0.00815026605606299	39
GCST010104_50	17-007634474-T-C	ALOX12B	0.010171222500503063	0.008057966559792969	40
GCST010104_50	17-007634474-T-C	SPEM3	0.009992651641368866	0.007916497035221494	41
GCST010104_50	17-007634474-T-C	ALOXE3	0.009971817955374718	0.007899991925334283	42
GCST010104_50	17-007634474-T-C	ASGR1	0.009971817955374718	0.007899991925334283	42
GCST010104_50	17-007634474-T-C	SPEM2	0.009955854155123234	0.007887344894106	44
GCST010104_50	17-007634474-T-C	PHF23	0.009895647875964642	0.007839647561349245	45
GCST010104_50	17-007634474-T-C	CTDNEP1	0.009858296252787113	0.007810056415299335	46
GCST010104_50	17-007634474-T-C	GABARAP	0.009858296252787113	0.007810056415299335	46
GCST010104_50	17-007634474-T-C	GUCY2D	0.009858296252787113	0.007810056415299335	46
GCST010104_50	17-007634474-T-C	SLC2A4	0.009858296252787113	0.007810056415299335	46
GCST010104_50	17-007634474-T-C	NAA38	0.009830589406192303	0.007788106168578525	50
GCST010104_50	17-007634474-T-C	TMEM88	0.009819372557103634	0.007779219823317838	51
GCST010104_50	17-007634474-T-C	NLGN2	0.009819372557103634	0.007779219823317838	51
GCST010104_50	17-007634474-T-C	TMEM256	0.009819372557103634	0.007779219823317838	51
GCST010104_50	17-007634474-T-C	CYB5D1	0.009819372557103634	0.007779219823317838	51
